# Sun May 02 15:08:50 GMT+02:00 2021
Value;Unit;Type;Overloaded
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6664;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6663;V;DC;
1.6663;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6662;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6661;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6660;V;DC;
1.6659;V;DC;
1.6660;V;DC;
1.6660;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6660;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6660;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6659;V;DC;
1.6659;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6658;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6657;V;DC;
1.6657;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6656;V;DC;
1.6656;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6655;V;DC;
1.6655;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6654;V;DC;
1.6654;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6653;V;DC;
1.6653;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6652;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6651;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6650;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6650;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6650;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6649;V;DC;
1.6649;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6648;V;DC;
1.6648;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6647;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6646;V;DC;
1.6646;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6645;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6644;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6643;V;DC;
1.6643;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6642;V;DC;
1.6642;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6641;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6639;V;DC;
1.6640;V;DC;
1.6640;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6640;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6639;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6638;V;DC;
1.6638;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6637;V;DC;
1.6637;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6636;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6635;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6634;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6633;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6632;V;DC;
1.6632;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6631;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6630;V;DC;
1.6630;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6630;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6630;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6629;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6628;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6627;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6626;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6625;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6624;V;DC;
1.6624;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6623;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6622;V;DC;
1.6622;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6621;V;DC;
1.6621;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6619;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6620;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6620;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6619;V;DC;
1.6619;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6618;V;DC;
1.6618;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6617;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6616;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6613;V;DC;
1.6613;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6615;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6613;V;DC;
1.6613;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6613;V;DC;
1.6613;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6614;V;DC;
1.6613;V;DC;
1.6613;V;DC;
1.6613;V;DC;
1.6613;V;DC;
1.6613;V;DC;
1.6613;V;DC;
